point_index,frequency_index,frequency_hz,x_index,y_index,static_status,deflection_amplitude_m,deflection_fitted_frequency_hz,deflection_phase_rad,deflection_dc_m,deflection_residual_norm_m,indentation_amplitude_m,indentation_fitted_frequency_hz,indentation_phase_rad,indentation_dc_m,indentation_residual_norm_m,position_z_amplitude_m,position_z_fitted_frequency_hz,position_z_phase_rad,position_z_dc_m,position_z_residual_norm_m,vea_status,deflection_status,indentation_status,position_z_status,failure_reason
5358,2,1581.13883008419,17,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5358,3,2811.706625951747,17,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5358,4,5000.000000000004,17,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5359,0,499.99999999999983,16,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5359,1,889.1397050194613,16,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5359,2,1581.13883008419,16,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5359,3,2811.706625951747,16,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5359,4,5000.000000000004,16,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5360,0,499.99999999999983,15,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5360,1,889.1397050194613,15,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5360,2,1581.13883008419,15,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5360,3,2811.706625951747,15,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5360,4,5000.000000000004,15,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5361,0,499.99999999999983,14,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5361,1,889.1397050194613,14,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5361,2,1581.13883008419,14,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5361,3,2811.706625951747,14,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5361,4,5000.000000000004,14,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5362,0,499.99999999999983,13,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5362,1,889.1397050194613,13,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5362,2,1581.13883008419,13,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5362,3,2811.706625951747,13,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5362,4,5000.000000000004,13,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5363,0,499.99999999999983,12,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5363,1,889.1397050194613,12,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5363,2,1581.13883008419,12,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5363,3,2811.706625951747,12,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5363,4,5000.000000000004,12,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5364,0,499.99999999999983,11,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5364,1,889.1397050194613,11,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5364,2,1581.13883008419,11,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5364,3,2811.706625951747,11,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5364,4,5000.000000000004,11,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5365,0,499.99999999999983,10,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5365,1,889.1397050194613,10,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5365,2,1581.13883008419,10,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5365,3,2811.706625951747,10,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5365,4,5000.000000000004,10,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5366,0,499.99999999999983,9,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5366,1,889.1397050194613,9,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5366,2,1581.13883008419,9,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5366,3,2811.706625951747,9,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5366,4,5000.000000000004,9,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5367,0,499.99999999999983,8,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5367,1,889.1397050194613,8,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5367,2,1581.13883008419,8,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5367,3,2811.706625951747,8,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5367,4,5000.000000000004,8,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5368,0,499.99999999999983,7,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5368,1,889.1397050194613,7,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5368,2,1581.13883008419,7,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5368,3,2811.706625951747,7,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5368,4,5000.000000000004,7,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5369,0,499.99999999999983,6,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5369,1,889.1397050194613,6,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5369,2,1581.13883008419,6,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5369,3,2811.706625951747,6,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5369,4,5000.000000000004,6,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5370,0,499.99999999999983,5,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5370,1,889.1397050194613,5,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5370,2,1581.13883008419,5,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5370,3,2811.706625951747,5,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5370,4,5000.000000000004,5,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5371,0,499.99999999999983,4,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5371,1,889.1397050194613,4,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5371,2,1581.13883008419,4,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5371,3,2811.706625951747,4,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5371,4,5000.000000000004,4,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5372,0,499.99999999999983,3,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5372,1,889.1397050194613,3,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5372,2,1581.13883008419,3,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5372,3,2811.706625951747,3,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5372,4,5000.000000000004,3,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5373,0,499.99999999999983,2,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5373,1,889.1397050194613,2,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5373,2,1581.13883008419,2,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5373,3,2811.706625951747,2,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5373,4,5000.000000000004,2,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5374,0,499.99999999999983,1,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5374,1,889.1397050194613,1,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5374,2,1581.13883008419,1,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5374,3,2811.706625951747,1,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5374,4,5000.000000000004,1,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5375,0,499.99999999999983,0,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5375,1,889.1397050194613,0,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5375,2,1581.13883008419,0,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5375,3,2811.706625951747,0,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5375,4,5000.000000000004,0,41,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5376,0,499.99999999999983,0,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5376,1,889.1397050194613,0,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5376,2,1581.13883008419,0,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5376,3,2811.706625951747,0,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5376,4,5000.000000000004,0,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5377,0,499.99999999999983,1,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5377,1,889.1397050194613,1,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5377,2,1581.13883008419,1,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5377,3,2811.706625951747,1,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5377,4,5000.000000000004,1,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5378,0,499.99999999999983,2,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5378,1,889.1397050194613,2,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5378,2,1581.13883008419,2,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5378,3,2811.706625951747,2,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5378,4,5000.000000000004,2,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5379,0,499.99999999999983,3,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5379,1,889.1397050194613,3,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5379,2,1581.13883008419,3,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5379,3,2811.706625951747,3,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5379,4,5000.000000000004,3,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5380,0,499.99999999999983,4,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5380,1,889.1397050194613,4,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5380,2,1581.13883008419,4,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5380,3,2811.706625951747,4,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5380,4,5000.000000000004,4,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5381,0,499.99999999999983,5,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5381,1,889.1397050194613,5,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5381,2,1581.13883008419,5,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5381,3,2811.706625951747,5,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5381,4,5000.000000000004,5,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5382,0,499.99999999999983,6,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5382,1,889.1397050194613,6,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5382,2,1581.13883008419,6,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5382,3,2811.706625951747,6,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5382,4,5000.000000000004,6,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5383,0,499.99999999999983,7,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5383,1,889.1397050194613,7,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5383,2,1581.13883008419,7,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
5383,3,2811.706625951747,7,42,unprocessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed,unprocessed,unprocessed,unprocessed,
