point_index,x_index,y_index,model,fit_direction,static_status,failure_reason,young_modulus_pa,contact_point_m,adhesion_parameter_n_per_m,residual_norm_n,snap_in_force_n,adhesion_force_n,baseline_slope,baseline_offset_m
6181,37,48,Hertz,Advance,success,,2612332.4480042425,-5.176555645675551e-07,0.0,1.4145500911725958e-09,-1.5122711436711424e-09,-8.357213926546383e-09,-0.007085256962677165,1.2338880901824558e-08
6182,38,48,Hertz,Advance,success,,2435681.67392525,-5.246211155098739e-07,0.0,1.9431713348482896e-09,-1.3613497356851754e-09,-9.016234255136412e-09,-0.006896670009898579,1.2207742242886227e-08
6183,39,48,Hertz,Advance,success,,2545708.8406900517,-5.27632067293698e-07,0.0,2.802523436738002e-09,-1.1150099781313373e-09,-8.527222366430993e-09,-0.006993963450550904,1.2284538992352671e-08
6184,40,48,Hertz,Advance,success,,2560408.0565900765,-5.309684065514007e-07,0.0,2.2549881007939297e-09,-1.0922629596963842e-09,-8.222888157215389e-09,-0.006864934038241062,1.2193591086263093e-08
6185,41,48,Hertz,Advance,success,,2538850.930711086,-5.329930513470952e-07,0.0,1.7522636370152689e-09,-1.0482199605113595e-09,-8.58662443040832e-09,-0.00679429800260825,1.208558373450942e-08
6186,42,48,Hertz,Advance,success,,2566470.0473322636,-5.361073588764159e-07,0.0,1.9488252991940803e-09,-1.001405462659274e-09,-9.30078460398773e-09,-0.006677627922620924,1.204679805720874e-08
6187,43,48,Hertz,Advance,success,,2639640.959861695,-5.354395472492134e-07,0.0,2.28597100474714e-09,-1.1475673586643844e-09,-9.410816899956423e-09,-0.006891721542463296,1.2214432831155432e-08
6188,44,48,Hertz,Advance,success,,2483935.0503680683,-5.358922648419547e-07,0.0,2.2270147706271114e-09,-1.2059910949171327e-09,-9.051068562618555e-09,-0.006695924408750014,1.2055195270870068e-08
6189,45,48,Hertz,Advance,success,,2540284.0022604205,-5.351016642003003e-07,0.0,2.308433251389666e-09,-1.1044337219250603e-09,-9.816943591130972e-09,-0.006504789067751362,1.1900718920747448e-08
6190,46,48,Hertz,Advance,success,,2712073.417260027,-5.346370385327436e-07,0.0,2.172234322818648e-09,-1.126316308215047e-09,-9.893233756266962e-09,-0.006715526572040449,1.206729114023616e-08
6191,47,48,Hertz,Advance,success,,2668185.2306012986,-5.35524655619354e-07,0.0,1.553885866681283e-09,-9.793361034455574e-10,-1.008265107820809e-08,-0.006877747113420864,1.2150108104470487e-08
6192,48,48,Hertz,Advance,success,,2444205.7938473723,-5.373807801730593e-07,0.0,1.8287506451619167e-09,-9.7450687181198e-10,-1.0317332689839488e-08,-0.006339033838580413,1.1825624398684671e-08
6193,49,48,Hertz,Advance,success,,2424210.297089463,-5.368908705943338e-07,0.0,1.8593010584966223e-09,-1.077632061354855e-09,-9.93678917014734e-09,-0.0065825722019369,1.1981777046943469e-08
6194,50,48,Hertz,Advance,success,,2562692.3742341083,-5.36688570403166e-07,0.0,1.9699329287080155e-09,-1.0484641138786084e-09,-1.0139190239049825e-08,-0.006706815042801565,1.2121886504345145e-08
6195,51,48,Hertz,Advance,success,,2596017.2265954786,-5.363787744220316e-07,0.0,2.2536276105610395e-09,-1.053445740518485e-09,-1.0230759558676414e-08,-0.006454065578672834,1.1925588107609734e-08
6196,52,48,Hertz,Advance,success,,2509848.802167864,-5.376303908681402e-07,0.0,2.0106660715935007e-09,-1.0493161724285168e-09,-1.0183088046787982e-08,-0.0064232712246861294,1.1893457694748063e-08
6197,53,48,Hertz,Advance,success,,2483355.5461068777,-5.383610568252593e-07,0.0,1.730987854218918e-09,-1.0578261880988776e-09,-1.0072497338421417e-08,-0.006322664084734399,1.1835648587363241e-08
6198,54,48,Hertz,Advance,success,,2436034.609946313,-5.403022980902825e-07,0.0,1.9642868079828743e-09,-9.18006811018514e-10,-9.96464755201393e-09,-0.006248934797089597,1.1746093605817394e-08
6199,55,48,Hertz,Advance,success,,2352945.4153646333,-5.408834753254362e-07,0.0,2.0041963732980104e-09,-9.380045381342067e-10,-1.0514513174013417e-08,-0.006631793098820604,1.2082882703375318e-08
6200,56,48,Hertz,Advance,success,,2463623.22101868,-5.384292816662362e-07,0.0,2.025971618395735e-09,-1.0012169477056399e-09,-1.0029490436531503e-08,-0.006250331737787258,1.1766052108001316e-08
6201,57,48,Hertz,Advance,success,,2418689.030861278,-5.386781065914082e-07,0.0,1.402335019275873e-09,-9.110766631920019e-10,-1.055741452776363e-08,-0.006920855406966766,1.2256942035177243e-08
6202,58,48,Hertz,Advance,success,,2395953.8275808324,-5.372757542324598e-07,0.0,1.7136171205795229e-09,-9.766631732227811e-10,-9.725003215544167e-09,-0.006891410624862385,1.2253884988818492e-08
6203,59,48,Hertz,Advance,success,,2407593.322332682,-5.37336871906609e-07,0.0,1.9910806731858406e-09,-9.6365397297415e-10,-9.932890516815558e-09,-0.0069747834823466436,1.235101651226811e-08
6204,60,48,Hertz,Advance,success,,2351071.008874506,-5.382962744674407e-07,0.0,1.9196300944699187e-09,-9.071052497873777e-10,-9.82728579877182e-09,-0.006535753327268215,1.204416735223967e-08
6205,61,48,Hertz,Advance,success,,2271636.818476033,-5.349594806524066e-07,0.0,1.5932959899531934e-09,-9.5539424808517e-10,-1.0068212672364076e-08,-0.00660266420045563,1.2039808617065807e-08
6206,62,48,Hertz,Advance,success,,2246020.1699127145,-5.301235688364234e-07,0.0,1.5650525916260196e-09,-1.0275215298856489e-09,-9.515234708166218e-09,-0.007047126425284735,1.2354771380659512e-08
6207,63,48,Hertz,Advance,success,,2420049.5417622314,-5.241258393578352e-07,0.0,1.3207763190694417e-09,-1.30483731978928e-09,-8.325754208178177e-09,-0.006752631901805899,1.217691097635669e-08
6208,64,48,Hertz,Advance,success,,2331351.2838376868,-5.210749405961106e-07,0.0,1.540501745390417e-09,-1.3961074367803354e-09,-8.516420906105789e-09,-0.00703978464103436,1.2399659367121089e-08
6209,65,48,Hertz,Advance,success,,2537216.8189561646,-5.103099095076261e-07,0.0,7.840918532965038e-10,-1.6853054866166196e-09,-8.671176143252954e-09,-0.006771093623016298,1.2234709599384368e-08
6210,66,48,Hertz,Advance,success,,2575388.4732074407,-5.082498325544085e-07,0.0,9.4795649114092e-10,-1.7773780883821219e-09,-7.974637504457144e-09,-0.006798767563503034,1.2286861112426218e-08
6211,67,48,Hertz,Advance,success,,2581124.474303844,-5.037508738008675e-07,0.0,7.105878637472268e-10,-1.758313845420838e-09,-8.402087484820517e-09,-0.007344532127239051,1.2681265939753996e-08
6212,68,48,Hertz,Advance,success,,2716203.9257863793,-4.993598901839474e-07,0.0,1.0091076208680257e-09,-1.8339708225714127e-09,-7.612400732563349e-09,-0.006957973563678958,1.2425022141382307e-08
6213,69,48,Hertz,Advance,success,,2679018.514803389,-4.99725605236482e-07,0.0,7.90216223655267e-10,-1.6686181801206256e-09,-8.5234178148819e-09,-0.007114524519219749,1.2548422317432191e-08
6214,70,48,Hertz,Advance,success,,2996765.1365288077,-4.984618709997522e-07,0.0,1.5759783624296275e-09,-1.738834122779962e-09,-8.150548086924633e-09,-0.007024298026791974,1.2495003307969117e-08
6215,71,48,Hertz,Advance,success,,2478873.925443774,-5.053599954423715e-07,0.0,1.073626680750562e-09,-1.6608136536051547e-09,-7.907174201584051e-09,-0.006611619772381384,1.2155981860394783e-08
6216,72,48,Hertz,Advance,success,,2372927.6123255175,-5.092047793478021e-07,0.0,1.105875040901842e-09,-1.5205771152103971e-09,-7.442878009450416e-09,-0.007086498084896234,1.2454661322286257e-08
6217,73,48,Hertz,Advance,success,,2266277.317797299,-5.168715207996277e-07,0.0,1.4397247465354762e-09,-1.5425399249810591e-09,-7.126351547703847e-09,-0.0070373385913342495,1.2475827289688679e-08
6218,74,48,Hertz,Advance,success,,2053374.8264868532,-5.252311473306861e-07,0.0,1.5869641788330745e-09,-1.4123500923636915e-09,-6.959399249672752e-09,-0.0068479964453764764,1.233566368156354e-08
6219,75,48,Hertz,Advance,success,,1953469.6137293847,-5.319049517523883e-07,0.0,1.3336262593674843e-09,-1.2680136939789087e-09,-7.162436569633234e-09,-0.007156573118621045,1.2544457101083e-08
6220,76,48,Hertz,Advance,success,,1802532.4278457542,-5.365001595286593e-07,0.0,2.125328334462154e-09,-1.314039767061475e-09,-7.812076419843195e-09,-0.00710653061519322,1.2528713744090668e-08
6221,77,48,Hertz,Advance,success,,1952759.6368451053,-5.344321162900272e-07,0.0,1.6045777120283877e-09,-1.1120107051849484e-09,-7.384004651729861e-09,-0.007047721583661564,1.2446021353701622e-08
6222,78,48,Hertz,Advance,success,,2004106.3740118968,-5.358204053475811e-07,0.0,2.717297933925315e-09,-1.2361182790608672e-09,-7.180185763089807e-09,-0.006821585375751189,1.2366137554913254e-08
6223,79,48,Hertz,Advance,success,,1947021.963857174,-5.409850964492118e-07,0.0,2.090913560474352e-09,-1.0093660036556757e-09,-8.084744623565895e-09,-0.006584210297065502,1.2134033439532356e-08
6224,80,48,Hertz,Advance,success,,2063846.7385934102,-5.392998597103416e-07,0.0,1.7651530709183184e-09,-1.1060514083357895e-09,-8.096797398990206e-09,-0.00691877255466938,1.2402928450158329e-08
6225,81,48,Hertz,Advance,success,,2190664.3798992233,-5.383674349242469e-07,0.0,1.927632483191147e-09,-1.2129107857437048e-09,-8.172521719377015e-09,-0.00700718257827829,1.2487341243393896e-08
6226,82,48,Hertz,Advance,success,,2143184.2713502785,-5.388953209229981e-07,0.0,1.842901637153787e-09,-1.2283544756177732e-09,-8.825237553433936e-09,-0.00727425486740393,1.2682085110725697e-08
6227,83,48,Hertz,Advance,success,,2156630.8913338315,-5.416312871619926e-07,0.0,2.673652560653564e-09,-1.1686519708581862e-09,-8.678608362397771e-09,-0.006983186418239808,1.2462203767050246e-08
6228,84,48,Hertz,Advance,success,,2242305.7908309614,-5.426412430398543e-07,0.0,2.922188032425789e-09,-1.2268188226788015e-09,-8.637942281455245e-09,-0.006764867671516441,1.2345307694122559e-08
6229,85,48,Hertz,Advance,success,,2147620.240653446,-5.439272467427687e-07,0.0,2.4497514895672244e-09,-1.0687741930345967e-09,-8.520527899151904e-09,-0.00686655353057142,1.238564058154624e-08
6230,86,48,Hertz,Advance,success,,2316039.760387075,-5.443372806155225e-07,0.0,2.6332077348489773e-09,-1.0661329669555292e-09,-8.517395266243583e-09,-0.006884269849704029,1.2403939716475915e-08
6231,87,48,Hertz,Advance,success,,2377484.862766477,-5.419531709366478e-07,0.0,2.8520031570646434e-09,-1.1475298592818898e-09,-8.407099854756343e-09,-0.006832605453307719,1.2390380636157043e-08
6232,88,48,Hertz,Advance,success,,2348179.6632298073,-5.444719704238233e-07,0.0,2.4034337997764547e-09,-9.70195158421219e-10,-9.001295113695526e-09,-0.0070754668268458686,1.2508930207147313e-08
6233,89,48,Hertz,Advance,success,,2425370.3830432924,-5.429114249980101e-07,0.0,2.5530825205322586e-09,-1.1088811241561035e-09,-9.268204524463729e-09,-0.006860238989312668,1.2428850781319248e-08
6234,90,48,Hertz,Advance,success,,2320211.2355423477,-5.456002994007602e-07,0.0,2.485198694621984e-09,-9.860700594957477e-10,-9.138141857157032e-09,-0.006900876921388615,1.245444391835721e-08
6235,91,48,Hertz,Advance,success,,2409779.194819261,-5.449869994164641e-07,0.0,2.442400099852515e-09,-1.008569811253852e-09,-9.085343316931049e-09,-0.006945618308157976,1.2397467448327655e-08
6236,92,48,Hertz,Advance,success,,2600492.9144742545,-5.447726544032694e-07,0.0,2.625278355668242e-09,-9.83641606234253e-10,-9.314500746346894e-09,-0.007174152144444736,1.2636251964521974e-08
6237,93,48,Hertz,Advance,success,,2395984.3252457557,-5.472087431636893e-07,0.0,2.7782775475087414e-09,-9.816993532419144e-10,-9.612388624797709e-09,-0.00695989407213318,1.2489826952189866e-08
6238,94,48,Hertz,Advance,success,,2438557.474028341,-5.464916208761427e-07,0.0,2.031691679616836e-09,-9.407938318468864e-10,-9.309089784336812e-09,-0.006846312320466546,1.239796361318788e-08
6239,95,48,Hertz,Advance,success,,2400336.9152596276,-5.477530824336812e-07,0.0,2.2014336566454365e-09,-9.72780686000651e-10,-9.309896564305546e-09,-0.007207646675144598,1.2642492752244226e-08
6240,96,48,Hertz,Advance,success,,2421846.5988846407,-5.470542141975842e-07,0.0,2.1944222985461877e-09,-9.644638308729068e-10,-9.55388615054423e-09,-0.0068693510630736575,1.2398056749680427e-08
6241,97,48,Hertz,Advance,success,,2441175.323840879,-5.447919328947315e-07,0.0,2.165413497629332e-09,-1.0404149033979695e-09,-9.607745436740574e-09,-0.0065450481429753715,1.2180004558634533e-08
6242,98,48,Hertz,Advance,success,,2358330.3609236213,-5.449516335620129e-07,0.0,2.4187352166644116e-09,-1.043512734839923e-09,-9.55183177211266e-09,-0.006740682974554798,1.2290467148930749e-08
6243,99,48,Hertz,Advance,success,,2253748.0117903063,-5.43772704183245e-07,0.0,2.481084836357645e-09,-1.115156618010976e-09,-9.991743620150128e-09,-0.006552580126857065,1.2198287624433418e-08
6244,100,48,Hertz,Advance,success,,2303630.296223162,-5.426599383178981e-07,0.0,2.3340273287363674e-09,-1.0196388504761982e-09,-1.0250660329012759e-08,-0.006741477250822447,1.2320652575078666e-08
6245,101,48,Hertz,Advance,success,,2284130.846299732,-5.423260227799797e-07,0.0,2.4374918027111086e-09,-9.635731823670184e-10,-1.0004639447848959e-08,-0.006571652429279478,1.2234420711017658e-08
6246,102,48,Hertz,Advance,success,,2129681.4533969588,-5.426782365863816e-07,0.0,2.719141668107377e-09,-1.1022108668606841e-09,-1.0051759816403495e-08,-0.006758997499700957,1.2327007366184371e-08
6247,103,48,Hertz,Advance,success,,2265823.138365899,-5.406473236303592e-07,0.0,2.3470337576939645e-09,-1.0931711371574842e-09,-9.805037648145488e-09,-0.00646449767500306,1.2099344624045165e-08
6248,104,48,Hertz,Advance,success,,2176166.489378363,-5.423766421348626e-07,0.0,2.330213050437999e-09,-1.0212140841859128e-09,-9.829845009275606e-09,-0.006286574273305189,1.2037785687298788e-08
6249,105,48,Hertz,Advance,success,,2299752.007122949,-5.396097180562626e-07,0.0,2.367587517717544e-09,-1.1435273053837584e-09,-1.03511094139582e-08,-0.00661098827442028,1.2278357499198233e-08
6250,106,48,Hertz,Advance,success,,2254672.804778577,-5.39016088579881e-07,0.0,1.622165248736725e-09,-1.004817977137548e-09,-9.985047950615741e-09,-0.007057114869119124,1.2583624602117347e-08
6251,107,48,Hertz,Advance,success,,2304334.235727102,-5.379086927649459e-07,0.0,2.211758148431622e-09,-1.1115203634316281e-09,-1.0086353372459655e-08,-0.006433933741719757,1.2168962726239937e-08
6252,108,48,Hertz,Advance,success,,2333547.719396189,-5.374927294543022e-07,0.0,2.1777889127344735e-09,-1.1195116385892328e-09,-9.719088925710646e-09,-0.006680458217515097,1.2348773636705978e-08
6253,109,48,Hertz,Advance,success,,2332454.890326268,-5.37134053394317e-07,0.0,2.2647155257904863e-09,-1.0431308032966261e-09,-9.517818969312716e-09,-0.006992154270615531,1.2570695134050246e-08
6254,110,48,Hertz,Advance,success,,2293522.7817318835,-5.378102619662423e-07,0.0,2.4275096659808043e-09,-1.0020200465944985e-09,-9.83266401740636e-09,-0.006591386435618838,1.225976289520019e-08
6255,111,48,Hertz,Advance,success,,2408620.3626169465,-5.364341245853669e-07,0.0,2.054532222202845e-09,-1.0953165449494718e-09,-9.941677998365058e-09,-0.006492013835148573,1.2243827860471457e-08
6256,112,48,Hertz,Advance,success,,2491901.7046597893,-5.350745819056332e-07,0.0,1.8762496899394074e-09,-1.0844399367663245e-09,-9.755945280239701e-09,-0.006707584573905521,1.239620148161136e-08
6257,113,48,Hertz,Advance,success,,2403199.800776437,-5.345285294988154e-07,0.0,2.254913920638276e-09,-1.1209841010395558e-09,-9.896664320255368e-09,-0.0066401737258102176,1.2335671167103414e-08
6258,114,48,Hertz,Advance,success,,2295691.9368670383,-5.350407804007591e-07,0.0,2.1059232457874275e-09,-1.109080449610862e-09,-1.012211130487525e-08,-0.0066264312081766915,1.2387086659017717e-08
6259,115,48,Hertz,Advance,success,,2379889.7863329537,-5.334744242618327e-07,0.0,1.6641831628647921e-09,-1.083185836166349e-09,-1.0274728874875963e-08,-0.00668267845699669,1.2413725657510231e-08
6260,116,48,Hertz,Advance,success,,2480137.7911785217,-5.316047186953383e-07,0.0,1.594095591646461e-09,-1.0180569680807342e-09,-1.0173896621032458e-08,-0.0072085495138585745,1.2783008615928976e-08
6261,117,48,Hertz,Advance,success,,2386780.8398327376,-5.312574506599899e-07,0.0,2.0373188754208954e-09,-1.0480905068382736e-09,-1.0423688200058703e-08,-0.006950285323194087,1.2610662074804022e-08
6262,118,48,Hertz,Advance,success,,2268296.751163417,-5.31570382042003e-07,0.0,2.0871738452319472e-09,-1.0448781849561934e-09,-9.929128838673877e-09,-0.006880459814569273,1.2538152948803132e-08
6263,119,48,Hertz,Advance,success,,2285178.6478360053,-5.304540396205794e-07,0.0,1.407967306093483e-09,-1.0421252285618818e-09,-1.0331305230731104e-08,-0.007016991901749549,1.2662408180991895e-08
6264,120,48,Hertz,Advance,success,,2348909.414800391,-5.269825721147181e-07,0.0,1.9958605494026965e-09,-1.0184772047271113e-09,-1.013162394846865e-08,-0.0067925106879295795,1.258378386719015e-08
6265,121,48,Hertz,Advance,success,,2337171.5342664714,-5.23145839658217e-07,0.0,2.2156745519895343e-09,-1.1458714718503026e-09,-9.769444850725535e-09,-0.0063978924848403975,1.2305437615983049e-08
6266,122,48,Hertz,Advance,success,,2253806.861726283,-5.188483338385092e-07,0.0,1.859452609875367e-09,-1.3743731762531574e-09,-9.722067978281598e-09,-0.006507993612527129,1.2371919489040407e-08
6267,123,48,Hertz,Advance,success,,2282056.126238492,-5.12319509986474e-07,0.0,1.3359476524757845e-09,-1.420833894207045e-09,-8.859154305660584e-09,-0.006997311743926462,1.2726957783764448e-08
6268,124,48,Hertz,Advance,success,,2304921.911779826,-5.099762067119965e-07,0.0,1.249427025588152e-09,-1.5847200727873954e-09,-8.617324357061886e-09,-0.0071558243197488115,1.2860631982787583e-08
6269,125,48,Hertz,Advance,success,,2305801.5200487953,-5.060941464838115e-07,0.0,1.3154775042609082e-09,-1.5506451383370322e-09,-8.161270289163993e-09,-0.007192423210386691,1.2884153626810486e-08
6270,126,48,Hertz,Advance,success,,2399672.3293214766,-5.010609763242838e-07,0.0,9.84963230637211e-10,-1.6095559613289942e-09,-8.48573588282171e-09,-0.006742966796164093,1.2591329958832607e-08
6271,127,48,Hertz,Advance,success,,2164156.754249121,-5.008213950946292e-07,0.0,1.0603316942968615e-09,-1.6395420900623795e-09,-8.482823090771962e-09,-0.00689091576659986,1.271317833025088e-08
6272,127,49,Hertz,Advance,success,,2408132.716681781,-5.010949554037528e-07,0.0,8.978225404854605e-10,-1.585418028117621e-09,-7.846577395486939e-09,-0.006754908085469458,1.2563872694668578e-08
6273,126,49,Hertz,Advance,success,,2497574.6428361405,-5.034396151086024e-07,0.0,8.884429857922978e-10,-1.5933028452113048e-09,-7.976799209338624e-09,-0.006532574804276989,1.240533322563267e-08
6274,125,49,Hertz,Advance,success,,2292653.2427178402,-5.105915559007018e-07,0.0,1.8347501944039523e-09,-1.514333431725201e-09,-8.266026504395515e-09,-0.006830617852053891,1.2629773070343888e-08
6275,124,49,Hertz,Advance,success,,2222812.8785986835,-5.145565078925807e-07,0.0,1.6635485062464875e-09,-1.4097110286502552e-09,-8.583728485457712e-09,-0.006971342518938731,1.2697726629769712e-08
6276,123,49,Hertz,Advance,success,,2290782.2371408083,-5.1863444481732e-07,0.0,1.5589335140273352e-09,-1.2958797760084446e-09,-9.27462798272199e-09,-0.007133638804262366,1.2790466406801556e-08
6277,122,49,Hertz,Advance,success,,2479225.294636083,-5.19901907724853e-07,0.0,1.559145152697391e-09,-1.1935999131486695e-09,-9.960607974698348e-09,-0.006942429708370357,1.2654099288417316e-08
6278,121,49,Hertz,Advance,success,,2418348.0495198024,-5.25233791155858e-07,0.0,2.09855360171492e-09,-1.1941410340110282e-09,-9.58014238429542e-09,-0.006914386072945067,1.2633420251018419e-08
6279,120,49,Hertz,Advance,success,,2299950.2406561864,-5.295879249116837e-07,0.0,2.1500315645757917e-09,-1.1803937361095096e-09,-1.0492405808063493e-08,-0.006934420373727172,1.2647920041868497e-08
6280,119,49,Hertz,Advance,success,,2348386.6990073165,-5.292787283086678e-07,0.0,1.7475552456893129e-09,-1.0887268273325025e-09,-1.0182699414009147e-08,-0.007146772928588617,1.2783309768452449e-08
6281,118,49,Hertz,Advance,success,,2297261.7664992264,-5.306738934428187e-07,0.0,1.8944115830932347e-09,-1.118288465582994e-09,-1.0121400543147644e-08,-0.006957188299529278,1.2613889975525742e-08
6282,117,49,Hertz,Advance,success,,2400408.5483891256,-5.292397916386847e-07,0.0,1.5988030757555522e-09,-1.1324133051348507e-09,-1.0006670931310243e-08,-0.006844471512464155,1.2519049690896736e-08
6283,116,49,Hertz,Advance,success,,2344622.9397052485,-5.317156438990279e-07,0.0,2.3667601811731396e-09,-1.1174754610452107e-09,-9.965552829083734e-09,-0.007207555930150437,1.2790581912748006e-08
6284,115,49,Hertz,Advance,success,,2356810.8274014266,-5.321210171334934e-07,0.0,2.1380518003153686e-09,-1.1641981661026663e-09,-9.987276509603265e-09,-0.007113729949310867,1.275454838062896e-08
6285,114,49,Hertz,Advance,success,,2250250.3340711873,-5.345318527400304e-07,0.0,1.6272895383083793e-09,-1.101931316772232e-09,-1.0394767886586471e-08,-0.006764280192789069,1.2486335499435755e-08
6286,113,49,Hertz,Advance,success,,2290994.1699262112,-5.348156814316859e-07,0.0,1.9185264798058024e-09,-1.144977967608475e-09,-1.0005743814406113e-08,-0.0067954170820366715,1.246308318103477e-08
6287,112,49,Hertz,Advance,success,,2236457.2369285347,-5.374466946506728e-07,0.0,1.9698806335584466e-09,-1.1194688299715287e-09,-9.81881439174787e-09,-0.006936300460839169,1.251851414407614e-08
6288,111,49,Hertz,Advance,success,,2301958.176943324,-5.386483637008236e-07,0.0,1.7826966349603829e-09,-1.0339244133420825e-09,-9.347740194947232e-09,-0.006629851767829899,1.228737029919196e-08
6289,110,49,Hertz,Advance,success,,2165119.93169191,-5.396267376334508e-07,0.0,1.846293130378061e-09,-1.0925418069239856e-09,-9.718128751211196e-09,-0.006757258639082464,1.241656397817179e-08
6290,109,49,Hertz,Advance,success,,2060822.533955752,-5.408934560877932e-07,0.0,2.001450632684229e-09,-1.0356354413320078e-09,-1.0182399171011544e-08,-0.006871860474328019,1.2447941714410952e-08
6291,108,49,Hertz,Advance,success,,2239234.313556738,-5.392666379673255e-07,0.0,1.972525296784632e-09,-1.1255421667435835e-09,-9.852099034760754e-09,-0.006303600521737686,1.2043450697972076e-08
6292,107,49,Hertz,Advance,success,,2170224.862817411,-5.406130711073764e-07,0.0,2.339342820384572e-09,-1.1479327109331657e-09,-9.994791489595501e-09,-0.006652439090259675,1.2296826570729885e-08
6293,106,49,Hertz,Advance,success,,2111284.2307046936,-5.424215625845367e-07,0.0,2.4576692042769378e-09,-1.0466268283136807e-09,-1.0097355840618843e-08,-0.0067901222605293386,1.2358101347008371e-08
6294,105,49,Hertz,Advance,success,,2319392.166219562,-5.402782406469412e-07,0.0,2.252566339141794e-09,-1.0783697268760551e-09,-9.945225921631299e-09,-0.006694542670335279,1.225100667872662e-08
6295,104,49,Hertz,Advance,success,,2090273.8146591287,-5.438465595508751e-07,0.0,3.1311625620869577e-09,-1.0315381252535503e-09,-1.0164879733020003e-08,-0.0065428587114365,1.2145204125091096e-08
6296,103,49,Hertz,Advance,success,,2111476.3944644984,-5.424389632359806e-07,0.0,2.1189534134953374e-09,-1.0574806217600228e-09,-9.719232095029912e-09,-0.006476157359853392,1.2121686072577987e-08
6297,102,49,Hertz,Advance,success,,2094577.651591945,-5.430581773371688e-07,0.0,2.448482396387146e-09,-1.0287596277328167e-09,-1.0152488149101132e-08,-0.006542948193557073,1.2132618674470857e-08
6298,101,49,Hertz,Advance,success,,2160301.714809406,-5.45206220909019e-07,0.0,2.29604254308822e-09,-1.0418122251700634e-09,-9.88743022305135e-09,-0.006579714068690504,1.2149801219820054e-08
6299,100,49,Hertz,Advance,success,,2189617.249536677,-5.46468729795247e-07,0.0,2.564925856627795e-09,-1.0248798230182771e-09,-9.71446492672379e-09,-0.006988844161517187,1.2468796783255775e-08
6300,99,49,Hertz,Advance,success,,2343954.89571001,-5.456585690237103e-07,0.0,2.3881671296487984e-09,-9.69852872816265e-10,-1.0194208462484354e-08,-0.006958666008255217,1.243334556659715e-08
6301,98,49,Hertz,Advance,success,,2199960.260506032,-5.494285240791712e-07,0.0,2.3824528479598544e-09,-9.603902986375346e-10,-9.904004772134704e-09,-0.0067464048608411094,1.2252829508980565e-08
6302,97,49,Hertz,Advance,success,,2377834.8694972373,-5.505511163831714e-07,0.0,2.86765134059855e-09,-9.075198096299376e-10,-9.425865447866205e-09,-0.006565544043048301,1.2138862910057035e-08
6303,96,49,Hertz,Advance,success,,2217662.7038470088,-5.520297767992929e-07,0.0,3.1585308932526296e-09,-8.498055719323009e-10,-9.456175922371118e-09,-0.0066818566610976505,1.2184983756356857e-08
6304,95,49,Hertz,Advance,success,,2278609.034588144,-5.504916288005607e-07,0.0,2.6070347066289895e-09,-8.780721536564891e-10,-9.940877825753837e-09,-0.006766117214071971,1.2250091271825555e-08
6305,94,49,Hertz,Advance,success,,2335778.3399675284,-5.489088039625986e-07,0.0,3.055380148474594e-09,-9.567987576745528e-10,-9.552200535706551e-09,-0.006820809586347427,1.2259645036641402e-08
6306,93,49,Hertz,Advance,success,,2442799.48150204,-5.452689579376799e-07,0.0,2.6154990860185247e-09,-1.026959261404798e-09,-9.220253259957555e-09,-0.0066242649398668176,1.2136945571472265e-08
6307,92,49,Hertz,Advance,success,,2456760.1006209394,-5.43224808486462e-07,0.0,2.0638806547137366e-09,-9.89532320829432e-10,-9.006392452327845e-09,-0.007218477706306855,1.2506544838211457e-08
6308,91,49,Hertz,Advance,success,,2338035.354976401,-5.428529544721287e-07,0.0,2.4080655211420215e-09,-1.0809910280936748e-09,-9.158053403196792e-09,-0.006709761409606764,1.2227519899242593e-08
6309,90,49,Hertz,Advance,success,,2173224.7366229896,-5.456362901922348e-07,0.0,2.850783482755941e-09,-1.1165662239996682e-09,-9.096297535737427e-09,-0.007053634423371018,1.2429841270853183e-08
6310,89,49,Hertz,Advance,success,,2171612.462874603,-5.429272337951633e-07,0.0,2.367728444170599e-09,-1.157992492793317e-09,-8.857321482737733e-09,-0.006851154595404648,1.2322785337617997e-08
6311,88,49,Hertz,Advance,success,,2164380.045368637,-5.425108679109889e-07,0.0,2.7447426819082032e-09,-1.1940710849137685e-09,-8.82513742811532e-09,-0.007298403603791778,1.2622248004905696e-08
6312,87,49,Hertz,Advance,success,,2153848.1527450765,-5.434963158751768e-07,0.0,2.1927590943090006e-09,-1.1306967675047101e-09,-9.089343530275738e-09,-0.007108948644327527,1.2463191131088396e-08
6313,86,49,Hertz,Advance,success,,2057302.3439707798,-5.437187934835144e-07,0.0,2.6080516837067634e-09,-1.1807468464050502e-09,-8.698657477528506e-09,-0.007069093610354027,1.2484412535912389e-08
6314,85,49,Hertz,Advance,success,,2039614.97287174,-5.437246756400961e-07,0.0,2.5110419786797467e-09,-1.1419883435550797e-09,-8.168946594612834e-09,-0.007151390486898002,1.2571866804948117e-08
6315,84,49,Hertz,Advance,success,,2255267.76959377,-5.391261134740815e-07,0.0,2.0119350677190173e-09,-1.1820070818146407e-09,-8.09012116976075e-09,-0.0066809780264534355,1.216763336753061e-08
6316,83,49,Hertz,Advance,success,,2000230.0554744368,-5.410781752601912e-07,0.0,2.1660791700553324e-09,-1.2261014808434131e-09,-8.054940128391227e-09,-0.007054430778717529,1.2443635954216127e-08
